#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1520527970748629167,-0.7460699189,0.2104702004,-0.1304150858,-0.5650995262,1.3143065963,10.9146971510
1520527970753645167,-0.7423241040,0.1938664013,-0.1319015320,-0.5650995262,1.2531504347,10.8299202787
1520527970758660167,-0.7330495816,0.1778497226,-0.1342054376,-0.6516844015,1.1656199274,10.7657683431
1520527970763677167,-0.7207615353,0.1624264640,-0.1400275944,-0.5963662867,1.1044594574,10.6874259018
1520527970768693167,-0.7089605187,0.1560250024,-0.1417217137,-0.6216202087,1.0528983861,10.6052097688
1520527970773708167,-0.6923817900,0.1513715334,-0.1425997244,-0.6637100786,1.0397111195,10.5649572702
1520527970778724167,-0.6732836435,0.1537224755,-0.1472166910,-0.6516844015,0.9989394085,10.6264736067
1520527970783741167,-0.6549412832,0.1554939954,-0.1531894330,-0.6156073701,0.9713563690,10.6005821828
1520527970788755167,-0.6391167959,0.1531829621,-0.1583769932,-0.5350353333,0.9401724427,10.5719368920
1520527970793773167,-0.6227965326,0.1450407930,-0.1622572192,-0.4592735674,0.8981966273,10.6165640145
1520527970798789167,-0.6110015927,0.1322201306,-0.1607536955,-0.4460453226,0.9293732481,10.6442963110
1520527970803803167,-0.6004625785,0.1185189949,-0.1570901404,-0.4063605880,0.9005907872,10.6764781390
1520527970808819167,-0.5926857853,0.1056880161,-0.1523325984,-0.4484504580,0.8634207121,10.6594919061
1520527970813836167,-0.5891874077,0.0881932111,-0.1476026916,-0.4953505988,0.8358441351,10.7273796475
1520527970818852167,-0.5866919790,0.0733248436,-0.1444741854,-0.5326301979,0.7411149451,10.6929705634
1520527970823868167,-0.5874651913,0.0584610236,-0.1435039790,-0.5650995262,0.6811604528,10.6793993394
1520527970828882167,-0.5897500661,0.0415605633,-0.1438992633,-0.6083919638,0.6032196970,10.6520052736
1520527970833900167,-0.5922838640,0.0264083118,-0.1442807424,-0.6492792661,0.5348718773,10.5990112760
1520527970838915167,-0.5963261566,0.0115504962,-0.1460099276,-0.7094076517,0.4773178200,10.5043568528
1520527970843931167,-0.6006230019,-0.0050528113,-0.1488341681,-0.7334590060,0.4461420422,10.4581355986
1520527970848947167,-0.6019024971,-0.0187338077,-0.1543472374,-0.7719411728,0.4545390223,10.4073676411
1520527970853963167,-0.6031776328,-0.0277460959,-0.1622596504,-0.7430795477,0.4965066893,10.3466143072
1520527970858978167,-0.6047033224,-0.0373463505,-0.1682822216,-0.7070025163,0.5132918454,10.3276524815
1520527970863994167,-0.6042150146,-0.0446161982,-0.1737496501,-0.6613049432,0.5252796905,10.2934938213
1520527970869010167,-0.6052298816,-0.0489749766,-0.1783804097,-0.6264304795,0.5552554850,10.2419908072
1520527970874026167,-0.6049864118,-0.0539247729,-0.1797713984,-0.5290224948,0.5360616518,10.2154942401
1520527970879041167,-0.6047356423,-0.0548010133,-0.1789668967,-0.4616787028,0.4605105601,10.2253717209
1520527970884059167,-0.6019737270,-0.0550847590,-0.1814091668,-0.4280068069,0.4113431803,10.1948761794
1520527970889074167,-0.6014700708,-0.0533318843,-0.1830200371,-0.3919297755,0.3094134345,10.2562180511
1520527970894090167,-0.5994613934,-0.0536181106,-0.1846492693,-0.3606630150,0.2410599952,10.3454654564
1520527970899106167,-0.5989584037,-0.0547900077,-0.1822241820,-0.2764832750,0.2026809454,10.3644399686
1520527970904121167,-0.5992087421,-0.0568421812,-0.1776399967,-0.2464190822,0.1511155657,10.4153319577
1520527970909137167,-0.5982082160,-0.0623875630,-0.1741670056,-0.2596473271,0.1822942470,10.4468081973
1520527970914154167,-0.5999705225,-0.0658899655,-0.1722965942,-0.2800909782,0.1786984180,10.4632807066
1520527970919169167,-0.6017353813,-0.0714327882,-0.1701711986,-0.2668627333,0.1966844941,10.4515129714
1520527970924185167,-0.6027396592,-0.0731924156,-0.1661244818,-0.2788884105,0.2470493284,10.3655822571
1520527970929200167,-0.6082716717,-0.0781590451,-0.1620938179,-0.2584447593,0.2218657873,10.3723806910
1520527970934218167,-0.6082692567,-0.0781670578,-0.1591178131,-0.2716730042,0.2350573622,10.3608751443
1520527970939232167,-0.6125321513,-0.0749795272,-0.1531334151,-0.3293962544,0.2422567005,10.3288899403
1520527970944249167,-0.6178045929,-0.0735341418,-0.1495954019,-0.3185731450,0.2746326490,10.2950508479
1520527970949265167,-0.6208112560,-0.0700525491,-0.1444227521,-0.3438270670,0.3058122668,10.2418076294
1520527970954282167,-0.6273408111,-0.0703617905,-0.1387313766,-0.3654732858,0.3645718334,10.1513137944
1520527970959295167,-0.6331152348,-0.0686259459,-0.1349196609,-0.4123734266,0.3657746266,10.0832026289
1520527970964313167,-0.6373756674,-0.0642757909,-0.1278441870,-0.4195888329,0.3393940993,9.9763813409
1520527970969328167,-0.6393773155,-0.0625493959,-0.1199812838,-0.4388299163,0.3513870020,9.9277468824
1520527970974344167,-0.6451506415,-0.0608171934,-0.1148168386,-0.4256016715,0.2578530188,9.8730885694
1520527970979359167,-0.6453934606,-0.0587965394,-0.1077666170,-0.4123734266,0.2134837928,9.8230308893
1520527970984380167,-0.6476470270,-0.0588243774,-0.0977522183,-0.4111708589,0.1799077673,9.7138103940
1520527970989392167,-0.6506513653,-0.0562285932,-0.0882575035,-0.4544632966,0.1439369264,9.6236196278
1520527970994408167,-0.6529093657,-0.0559490213,-0.0841928915,-0.4460453226,0.0875766709,9.6352140909
1520527970999424167,-0.6544072635,-0.0501284773,-0.0817107164,-0.4400324840,0.0575976920,9.5491861465
1520527971004439167,-0.6596708645,-0.0431511564,-0.0765071891,-0.4364247809,0.0240214791,9.3876457632
1520527971009454167,-0.6611595259,-0.0315072925,-0.0723572769,-0.4316145100,-0.0599187251,9.2888985606
1520527971014471167,-0.6611450126,-0.0227744979,-0.0690440336,-0.4737043800,-0.0982879406,9.2254277389
1520527971019487167,-0.6636396180,-0.0120066383,-0.0643578320,-0.5109839791,-0.1870214285,9.1538242016
1520527971024503167,-0.6628658843,0.0008065636,-0.0612854116,-0.5434533073,-0.3069329420,9.0450156404
1520527971029518167,-0.6590829822,0.0110079557,-0.0617556962,-0.5687072293,-0.4328407196,9.0616542425
1520527971034534167,-0.6512760881,0.0232491580,-0.0616767951,-0.5458584427,-0.4927995203,9.0289502827
1520527971039550167,-0.6452329120,0.0296510540,-0.0575809001,-0.5133891145,-0.5503607894,9.0100960712
1520527971044567167,-0.6356751158,0.0334318677,-0.0535115470,-0.5590866876,-0.5635477750,8.9187443537
1520527971049582167,-0.6241111082,0.0343003522,-0.0497387045,-0.5879483127,-0.5767360718,8.9027681224
1520527971054599167,-0.6110313021,0.0404114353,-0.0448464632,-0.6540895369,-0.5839257631,8.8755274617
1520527971059613167,-0.5954381157,0.0453514088,-0.0375328684,-0.7057999486,-0.6246925101,8.7761261566
1520527971064630167,-0.5743181154,0.0488358973,-0.0299701110,-0.8080182042,-0.6150914256,8.6922752230
1520527971069646167,-0.5504461811,0.0468011883,-0.0284067360,-0.8717542930,-0.6594546573,8.6917767126
1520527971074661167,-0.5288450865,0.0383565905,-0.0274291601,-0.9222621369,-0.6582515832,8.6202142304
1520527971079678167,-0.5067513325,0.0243838963,-0.0294707611,-0.9835930903,-0.6270691555,8.5464035724
1520527971084694167,-0.4851743798,0.0025552778,-0.0359001863,-0.9306801109,-0.5815059404,8.4575211745
1520527971089709167,-0.4638476753,-0.0204477184,-0.0390914864,-0.8332721261,-0.5575307184,8.3589295860
1520527971094726167,-0.4435342265,-0.0527907103,-0.0366705945,-0.7250410320,-0.5779245350,8.3462745702
1520527971099742167,-0.4254880106,-0.0892139717,-0.0342766252,-0.7033948131,-0.6258918378,8.2566255683
1520527971104757167,-0.4112118966,-0.1273928446,-0.0297246265,-0.6420638598,-0.6678665293,8.2432859538
1520527971109771167,-0.3979423383,-0.1652748993,-0.0273329050,-0.5650995262,-0.7242321235,8.2344567814
1520527971114789167,-0.3896997289,-0.2054972837,-0.0222441747,-0.4893377602,-0.7602122367,8.1744851014
1520527971119805167,-0.3822078012,-0.2422182500,-0.0190211885,-0.4304119423,-0.7925936175,8.1251330797
1520527971124821167,-0.3784781815,-0.2725251346,-0.0176361148,-0.4147785620,-0.8045862393,8.1087225920
1520527971129837167,-0.3765039607,-0.3010887718,-0.0146111602,-0.3498399055,-0.8057904374,8.0488223466
1520527971134852167,-0.3782874767,-0.3214973044,-0.0107053207,-0.2548370562,-0.7806158876,7.9026050967
1520527971139868167,-0.3830772951,-0.3349130613,-0.0070110724,-0.2704704365,-0.7638267041,7.8539308457
1520527971144884167,-0.3853425090,-0.3392927281,-0.0040642133,-0.3342065253,-0.8117873571,7.7871936379
1520527971149901167,-0.3911234837,-0.3407548289,-0.0029824105,-0.3293962544,-0.8141860126,7.7499605498
1520527971154915167,-0.4009180693,-0.3372664250,-0.0013142559,-0.3089526033,-0.8381704133,7.6719213057
1520527971159931167,-0.4079420323,-0.3291147855,0.0003843341,-0.3618655827,-0.9101147176,7.5876699799
1520527971164948167,-0.4162209017,-0.3183346218,-0.0003296475,-0.3835118015,-0.9352949806,7.5669866358
1520527971169964167,-0.4255027239,-0.3063914990,-0.0002212323,-0.3582578795,-0.9760677219,7.5144841092
1520527971174979167,-0.4367961207,-0.2938598389,-0.0025395501,-0.3690809889,-0.9820625811,7.4390559444
1520527971179995167,-0.4468312161,-0.2786993984,-0.0070045610,-0.4051580203,-1.0108391414,7.2906807341
1520527971185011167,-0.4548587317,-0.2638215420,-0.0144515336,-0.4340196454,-1.0264257191,7.1968431966
1520527971190027167,-0.4613835117,-0.2518532980,-0.0232762668,-0.4256016715,-1.0576040257,7.1410087542
1520527971195043167,-0.4679133060,-0.2430880985,-0.0329370917,-0.3799040984,-1.0540101635,7.0185353388
1520527971200059167,-0.4767018807,-0.2302356606,-0.0458091436,-0.3378142284,-1.0720005480,6.8717130637
1520527971205075167,-0.4859872548,-0.2165245630,-0.0529921291,-0.3221808481,-1.0803957485,6.7716247033
1520527971210090167,-0.4925025356,-0.1990265689,-0.0593397106,-0.2572421916,-1.1031844742,6.6489897325
1520527971215107167,-0.5012772203,-0.1806589494,-0.0643236930,-0.2331908374,-1.1019872070,6.5615936655
1520527971220121167,-0.5062807564,-0.1631734763,-0.0658042488,-0.1778727226,-1.1211777621,6.4146438041
1520527971225139167,-0.5090158757,-0.1421970586,-0.0648274150,-0.1971138060,-1.1643453188,6.2475244518
1520527971230154167,-0.5147668475,-0.1223917311,-0.0622305975,-0.1850881289,-1.2063161702,6.1579632436
1520527971235170167,-0.5177645681,-0.1081099718,-0.0640098869,-0.1694547486,-1.2554821452,6.0032938749
1520527971240187167,-0.5179941360,-0.0932545583,-0.0620022215,-0.2067343477,-1.3130379820,5.9397949424
1520527971245202167,-0.5197274511,-0.0760715732,-0.0588917876,-0.2175574571,-1.3945786879,5.8284139834
1520527971250218167,-0.5202156961,-0.0617771743,-0.0650044786,-0.2656601656,-1.4881078945,5.7685419085
1520527971255234167,-0.5146706600,-0.0469020141,-0.0695006494,-0.2596473271,-1.5168877330,5.6464863322
1520527971260248167,-0.5050993894,-0.0288236909,-0.0726271043,-0.2115446185,-1.5025017943,5.5844104683
1520527971265265167,-0.4957739682,-0.0090073571,-0.0719521115,-0.1081237952,-1.5324883596,5.4718672473
1520527971270282167,-0.4776504065,0.0119743187,-0.0699318321,-0.0888827118,-1.5516761050,5.4194021979
1520527971275297167,-0.4565125839,0.0300345895,-0.0646928336,-0.0347671647,-1.5924510941,5.3212951357
1520527971280313167,-0.4343748389,0.0466492579,-0.0635250058,-0.0167286490,-1.6476129584,5.3327947890
1520527971285330167,-0.4092188735,0.0632563666,-0.0591162279,0.0013098666,-1.7351516142,5.2780838091
1520527971290343167,-0.3820573553,0.0769533314,-0.0558155983,-0.0119183782,-1.7807179201,5.2422305370
1520527971295361167,-0.3476086179,0.0877276513,-0.0482220001,-0.0047029719,-1.8214892564,5.2073357456
1520527971300376167,-0.3139154471,0.0979218204,-0.0417136315,0.0325766272,-1.8670594960,5.2163144754
1520527971305393167,-0.2787219165,0.1034580700,-0.0365963622,0.0289689240,-1.9318127979,5.2408177579
1520527971310408167,-0.2430269330,0.1078275216,-0.0309478268,-0.0071081073,-1.9725807625,5.1877500452
1520527971315425167,-0.2078333592,0.1130709298,-0.0252916887,-0.0431851387,-2.0073530249,5.1637300847
1520527971320441167,-0.1726405342,0.1174387275,-0.0191011281,-0.1057186598,-2.0145429972,5.2515065603
1520527971325456167,-0.1377068763,0.1186128520,-0.0172632890,-0.1478085298,-1.9617775404,5.3122962719
1520527971330472167,-0.1017628717,0.1250388476,-0.0178222143,-0.1838855611,-1.8874280244,5.3637092586
1520527971335488167,-0.0663197005,0.1343857758,-0.0210634343,-0.2175574571,-1.8574468913,5.4232771083
1520527971340504167,-0.0311298041,0.1437391615,-0.0267391007,-0.2440139468,-1.8202714777,5.4885784315
1520527971345520167,0.0025569569,0.1542472966,-0.0286154318,-0.2873063845,-1.8358569314,5.5668786599
1520527971350536167,0.0382563549,0.1673830506,-0.0320987643,-0.3113577387,-1.8070756881,5.6275161825
1520527971355552167,0.0709443460,0.1834307400,-0.0352837194,-0.3065474679,-1.7735001308,5.6413823482
1520527971360566167,0.1021204082,0.1962718804,-0.0382197822,-0.3101551710,-1.7519153222,5.6588285746
1520527971365584167,0.1315392251,0.2099843000,-0.0403342709,-0.2836986813,-1.7387268381,5.6341531776
1520527971370600167,0.1581836363,0.2164117517,-0.0427697488,-0.2452165145,-1.6859676566,5.5884035506
1520527971375614167,0.1795458440,0.2190484086,-0.0449537797,-0.2909140876,-1.6763709741,5.5934875639
1520527971380631167,0.1978858208,0.2161446643,-0.0460922649,-0.2500267854,-1.7087509500,5.5942833081
1520527971385646167,0.2126997809,0.2068261683,-0.0461909403,-0.2524319208,-1.7615129413,5.4944137890
1520527971390663167,0.2252500679,0.1945863851,-0.0438727330,-0.2476216499,-1.8214703371,5.4491018216
1520527971395678167,0.2300097814,0.1814664824,-0.0404645429,-0.1947086706,-1.8670417942,5.3905240363
1520527971400695167,0.2327597197,0.1686364482,-0.0367798501,-0.2247728634,-1.9449835803,5.4094869730
1520527971405711167,0.2324859452,0.1543687059,-0.0406759571,-0.1862906966,-2.0828877261,5.4069225973
1520527971410725167,0.2276881762,0.1398085354,-0.0448364321,-0.2175574571,-2.1356474695,5.3526576138
1520527971415741167,0.2256595753,0.1278675380,-0.0473587578,-0.2295831342,-2.1344473925,5.2539912590
1520527971420758167,0.2238786703,0.1150604982,-0.0528642244,-0.2247728634,-2.1500365927,5.2388517687
1520527971425773167,0.2198391142,0.1054621727,-0.0599643120,-0.2476216499,-2.2051952726,5.2600465456
1520527971430790167,0.2175713128,0.1022618843,-0.0621489326,-0.2223677280,-2.1620281842,5.2713800827
1520527971435805167,0.2163176335,0.1040082423,-0.0615921687,-0.1598342069,-2.1164657184,5.2893212882
1520527971440820167,0.2158202226,0.1060397244,-0.0585996688,-0.1369854203,-2.0253328258,5.3982515540
1520527971445838167,0.2185914958,0.1077738175,-0.0529100004,-0.0491979773,-1.9581877993,5.4833302545
1520527971450854167,0.2241338699,0.1124133693,-0.0436861385,-0.0311594616,-1.8682536724,5.5004991375
1520527971455869167,0.2341972824,0.1120865877,-0.0290975521,-0.0756544670,-1.7591284285,5.5693923080
1520527971460884167,0.2460120909,0.1073955548,-0.0167099463,-0.0708441961,-1.6643967097,5.5878474133
1520527971465901167,0.2613310087,0.0939716489,-0.0071010260,-0.1562265037,-1.5252897707,5.6605957541
1520527971470917167,0.2743881430,0.0782055825,0.0062819525,-0.1237571755,-1.3849928700,5.6822236400
1520527971475932167,0.2871940647,0.0618537349,0.0207431352,-0.1454033943,-1.3478178310,5.7312081276
1520527971480950167,0.3007544552,0.0460856802,0.0349368181,-0.1971138060,-1.2902550633,5.7514117640
1520527971485964167,0.3155683565,0.0312061116,0.0439944645,-0.2392036759,-1.2434853086,5.7889644432
1520527971490980167,0.3296323248,0.0207035713,0.0506519443,-0.2728755719,-1.3226259541,5.8126122403
1520527971495996167,0.3464691621,0.0174910978,0.0557365919,-0.3113577387,-1.3921731016,5.8897561248
1520527971501012167,0.3575341357,0.0209818462,0.0595303757,-0.3065474679,-1.4677193229,5.8851343971
1520527971506028167,0.3721240713,0.0305981470,0.0614704888,-0.2909140876,-1.5804397402,5.8850921492
1520527971511043167,0.3847196273,0.0506976757,0.0656587340,-0.2668627333,-1.6559874601,5.9790653768
1520527971516059167,0.4003407584,0.0789607947,0.0685508954,-0.2776858428,-1.6859651278,6.0559014567
1520527971521076167,0.4129602956,0.1180061452,0.0707192739,-0.3077500356,-1.7003524713,6.1247746085
1520527971526091167,0.4263310006,0.1547192579,0.0734095594,-0.3197757127,-1.6463902157,6.1504062058
1520527971531106167,0.4422084957,0.1888196356,0.0728286191,-0.3209782804,-1.5384674839,6.2177170197
1520527971536124167,0.4568221538,0.2191388064,0.0695156534,-0.3029397647,-1.4197539869,6.2825057407
1520527971541139167,0.4719258681,0.2392553452,0.0677472216,-0.2909140876,-1.2362864387,6.3217226757
1520527971546156167,0.4837526653,0.2515010364,0.0667364716,-0.2692678688,-1.0792007291,6.3910874385
1520527971551171167,0.4993485921,0.2631639786,0.0662553664,-0.2043292123,-0.8921398807,6.5064873439
1520527971556187167,0.5161936152,0.2669491044,0.0697700927,-0.1706573163,-0.8046052523,6.6013700448
1520527971561202167,0.5342884834,0.2637320242,0.0767462280,-0.1862906966,-0.8046040347,6.7293580455
1520527971566218167,0.5480986086,0.2541159224,0.0788115636,-0.2151523217,-0.8633596676,6.8796128346
1520527971571235167,0.5588891451,0.2418776353,0.0803214002,-0.2608498948,-1.0144478019,7.0696344280
1520527971576250167,0.5744526893,0.2290613634,0.0807357394,-0.2788884105,-1.1319621585,7.2151925934
1520527971581267167,0.5920257891,0.2159559516,0.0806030300,-0.3330039576,-1.2950410414,7.3820649365
1520527971586282167,0.6075820334,0.1990661238,0.0788218788,-0.3594604472,-1.3813770913,7.5090803312
1520527971591299167,0.6201251617,0.1862646960,0.0732898090,-0.3919297755,-1.4976911836,7.6303727649
1520527971596314167,0.6361883162,0.1728731364,0.0709933096,-0.4099682912,-1.5336639914,7.7514463921
1520527971601330167,0.6494896887,0.1603502767,0.0703318888,-0.3967400463,-1.5156779153,7.8605416281
1520527971606346167,0.6617840154,0.1454915764,0.0712778256,-0.3450296347,-1.4029627429,7.9854399398
1520527971611361167,0.6753386116,0.1303281437,0.0773595777,-0.3498399055,-1.1955110750,8.0980124279
1520527971616378167,0.6866295386,0.1137069022,0.0834344149,-0.3534476087,-0.9916569220,8.1919824157
1520527971621394167,0.6961619030,0.0979613104,0.0887075507,-0.4123734266,-0.8153786905,8.2714098595
1520527971626408167,0.7066981886,0.0819276417,0.0928944130,-0.5121865468,-0.6750714871,8.2675959907
1520527971631426167,0.7159802735,0.0696909491,0.0935954123,-0.5951637190,-0.5071853653,8.3402928572
1520527971636441167,0.7257573936,0.0536744673,0.0912905733,-0.5999739898,-0.3716821228,8.4064497475
1520527971641457167,0.7330155859,0.0332862330,0.0889570552,-0.6095945315,-0.2901398248,8.4843275178
