#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520527966804532414,-0.1105669543,-0.0649784728,0.6498870307,0.9988339244,0.0071901227,0.0264664686,-0.0397318454
1520527966812865414,-0.1103984644,-0.0648875123,0.6498117600,0.9988025807,0.0067275224,0.0272840645,-0.0400465360
1520527966821199414,-0.1102025616,-0.0647803413,0.6497129418,0.9987945279,0.0060544046,0.0281442215,-0.0397584955
1520527966829532414,-0.1099033505,-0.0647316162,0.6495178355,0.9987750979,0.0049023870,0.0285714705,-0.0400991456
1520527966837865414,-0.1098187205,-0.0644217754,0.6493764937,0.9988228547,0.0037215106,0.0285709126,-0.0390225353
1520527966846198414,-0.1098270920,-0.0641827110,0.6490506654,0.9988348818,0.0043560876,0.0292288714,-0.0381520179
1520527966854532414,-0.1098497518,-0.0641729744,0.6487262636,0.9988329279,0.0041423361,0.0296361130,-0.0379120567
1520527966862865414,-0.1098387291,-0.0640508079,0.6482779276,0.9988349484,0.0047783343,0.0302582130,-0.0372874505
1520527966871198414,-0.1098182640,-0.0639952363,0.6477921160,0.9988403516,0.0054333813,0.0309072284,-0.0365126488
1520527966879532414,-0.1097713855,-0.0639145855,0.6471078483,0.9988131419,0.0058267954,0.0320059519,-0.0362487948
1520527966887865414,-0.1100457379,-0.0643446203,0.6465773853,0.9987679066,0.0047478336,0.0325033112,-0.0371976016
1520527966896199414,-0.1101486293,-0.0644053917,0.6459515464,0.9987502518,0.0059855423,0.0332335072,-0.0368461924
1520527966904532414,-0.1103687555,-0.0643306804,0.6450442694,0.9987375919,0.0072336967,0.0338351371,-0.0364153780
1520527966912865414,-0.1104621670,-0.0645794652,0.6444642789,0.9987401755,0.0075366819,0.0348505306,-0.0353086490
1520527966921198414,-0.1105847704,-0.0648361138,0.6437744010,0.9987178499,0.0089106956,0.0359125631,-0.0345477008
1520527966929532414,-0.1106863798,-0.0648466990,0.6429671547,0.9987237511,0.0097072185,0.0363363103,-0.0337092200
1520527966937865414,-0.1111021047,-0.0654704660,0.6421910538,0.9986478744,0.0075688296,0.0372548608,-0.0354571725
1520527966946199414,-0.1113963778,-0.0658357748,0.6414120258,0.9986133498,0.0086184581,0.0375237551,-0.0359035881
1520527966954532414,-0.1116268097,-0.0661611872,0.6408380588,0.9986128129,0.0091042160,0.0376084872,-0.0357094504
1520527966962865414,-0.1116578532,-0.0662416560,0.6400803344,0.9986182768,0.0108219503,0.0384351740,-0.0341637234
1520527966971198414,-0.1120394659,-0.0662028609,0.6395333059,0.9986294265,0.0119181240,0.0381586236,-0.0337808571
1520527966979532414,-0.1125342652,-0.0669175320,0.6391193609,0.9986263336,0.0103867336,0.0381821784,-0.0343465107
1520527966987865414,-0.1127067280,-0.0670112445,0.6384306976,0.9986280554,0.0111166740,0.0378939646,-0.0343871181
1520527966996198414,-0.1129374044,-0.0672588992,0.6378380075,0.9986220462,0.0123045173,0.0378784801,-0.0341735052
1520527967004532414,-0.1133463878,-0.0677131946,0.6375642648,0.9986704383,0.0119176228,0.0372314596,-0.0336027423
1520527967012865414,-0.1138284331,-0.0682948226,0.6370477214,0.9986120115,0.0111974197,0.0381532542,-0.0345397956
1520527967021199414,-0.1142094266,-0.0685801276,0.6367255122,0.9986089318,0.0117884912,0.0382470799,-0.0343277406
1520527967029532414,-0.1145490650,-0.0689271017,0.6366698665,0.9986534369,0.0125265683,0.0373302077,-0.0337765248
1520527967037865414,-0.1150672427,-0.0694992644,0.6363931988,0.9985977989,0.0129001229,0.0373235190,-0.0352558902
1520527967046198414,-0.1153742851,-0.0697212027,0.6364534481,0.9986448382,0.0128641470,0.0369150660,-0.0343551866
1520527967054532414,-0.1158975505,-0.0703851121,0.6367024305,0.9986394646,0.0117625215,0.0369236632,-0.0348927785
1520527967062865414,-0.1162714827,-0.0707551296,0.6369861250,0.9986546230,0.0129505469,0.0363454333,-0.0346444345
1520527967071199414,-0.1168214195,-0.0711619012,0.6374583486,0.9986506133,0.0138024484,0.0357394038,-0.0350590941
1520527967079532414,-0.1172083365,-0.0717135730,0.6381742083,0.9986662294,0.0145759560,0.0357037208,-0.0343299881
1520527967087865414,-0.1178126484,-0.0724200493,0.6391098773,0.9986827786,0.0136618196,0.0349954194,-0.0349482919
1520527967096198414,-0.1182683751,-0.0726725903,0.6399841754,0.9987104261,0.0143806792,0.0337794149,-0.0350661099
1520527967104532414,-0.1187136128,-0.0735087179,0.6414334983,0.9987183110,0.0136772724,0.0338221427,-0.0350817647
1520527967112865414,-0.1192930024,-0.0742460460,0.6429359753,0.9986996559,0.0137792653,0.0339906515,-0.0354085409
1520527967121198414,-0.1197247062,-0.0748784184,0.6444668994,0.9987163465,0.0138854095,0.0331566932,-0.0356859669
1520527967129532414,-0.1201992084,-0.0755164217,0.6463531475,0.9987472432,0.0135819721,0.0329234924,-0.0351499345
1520527967137865414,-0.1208719874,-0.0759464129,0.6482822582,0.9988050695,0.0127640305,0.0324644647,-0.0342282223
1520527967146199414,-0.1213397265,-0.0767704853,0.6507404235,0.9988146220,0.0131025184,0.0313545820,-0.0348506097
1520527967154532414,-0.1218599715,-0.0777897281,0.6532257778,0.9987642674,0.0111637371,0.0324122735,-0.0359826861
1520527967162865414,-0.1223342419,-0.0787433212,0.6559964852,0.9987800339,0.0091189982,0.0324960489,-0.0360457300
1520527967171198414,-0.1228682956,-0.0796666806,0.6587301432,0.9987560940,0.0063609403,0.0325871726,-0.0372005289
1520527967179532414,-0.1232936058,-0.0804426454,0.6617778431,0.9987727891,0.0056154930,0.0324197881,-0.0370180938
1520527967187865414,-0.1238297871,-0.0810275095,0.6649082010,0.9988249486,0.0050455662,0.0314664795,-0.0365119843
1520527967196199414,-0.1245892337,-0.0820864800,0.6682558238,0.9987448309,0.0024860872,0.0331829786,-0.0374362406
1520527967204532414,-0.1247426149,-0.0827527825,0.6715724892,0.9987864344,0.0016852204,0.0327776950,-0.0367211279
1520527967212865414,-0.1250806741,-0.0835520446,0.6749886033,0.9987741593,-0.0001873660,0.0333285831,-0.0365971204
1520527967221198414,-0.1257194788,-0.0842875186,0.6787990183,0.9987468746,-0.0023081469,0.0337506698,-0.0368815024
1520527967229532414,-0.1259075020,-0.0852626027,0.6825797400,0.9987365532,-0.0052976479,0.0335683105,-0.0370189231
1520527967237865414,-0.1263483852,-0.0856886049,0.6865223799,0.9987621544,-0.0063169752,0.0334317907,-0.0362845718
1520527967246198414,-0.1266549370,-0.0871845377,0.6903750101,0.9986204554,-0.0104368749,0.0347687348,-0.0379393314
1520527967254532414,-0.1271257834,-0.0878864386,0.6946671924,0.9985646872,-0.0128344711,0.0364010186,-0.0371322999
1520527967262865414,-0.1275738173,-0.0881831528,0.6983834189,0.9985385719,-0.0131023716,0.0367218107,-0.0374240158
1520527967271199414,-0.1277007304,-0.0890704139,0.7022830440,0.9985332565,-0.0148657633,0.0360238812,-0.0375849012
1520527967279532414,-0.1280722749,-0.0897092637,0.7065178896,0.9984684968,-0.0164374315,0.0371461004,-0.0375584734
1520527967287865414,-0.1285332940,-0.0901793124,0.7105098832,0.9984204891,-0.0169773075,0.0376399470,-0.0380989812
1520527967296198414,-0.1287926588,-0.0909076926,0.7146097461,0.9983815620,-0.0180110382,0.0389230169,-0.0373477971
1520527967304532414,-0.1289432343,-0.0914813358,0.7186718563,0.9983404625,-0.0187579551,0.0390473717,-0.0379442059
1520527967312865414,-0.1292892744,-0.0919456019,0.7227226784,0.9982864915,-0.0191024571,0.0405474962,-0.0376175160
1520527967321199414,-0.1295450248,-0.0925454767,0.7268266518,0.9982136859,-0.0215020714,0.0412905823,-0.0374457752
1520527967329532414,-0.1295451193,-0.0934214436,0.7312239349,0.9981682798,-0.0232807158,0.0412664848,-0.0376187560
1520527967337865414,-0.1297713204,-0.0941427513,0.7354736985,0.9980798573,-0.0249476067,0.0417505977,-0.0383549593
1520527967346198414,-0.1297601817,-0.0945747204,0.7395167542,0.9980712038,-0.0261256013,0.0411517056,-0.0384429729
1520527967354532414,-0.1301051233,-0.0950478746,0.7438636754,0.9980342549,-0.0271961229,0.0413084159,-0.0384917096
1520527967362865414,-0.1301904093,-0.0953593403,0.7481014167,0.9980168445,-0.0273142184,0.0416193158,-0.0385245915
1520527967371198414,-0.1306177208,-0.0958356403,0.7526873006,0.9979032013,-0.0292281551,0.0425742692,-0.0390172705
1520527967379532414,-0.1308463735,-0.0963107388,0.7572107390,0.9977823943,-0.0318309761,0.0426516341,-0.0399739990
1520527967387865414,-0.1308821877,-0.0968064223,0.7616733473,0.9977109526,-0.0337044814,0.0428636582,-0.0399946225
1520527967396199414,-0.1308792525,-0.0972702493,0.7661283378,0.9977027430,-0.0352014487,0.0421801002,-0.0396350074
1520527967404532414,-0.1311604835,-0.0972427295,0.7704716188,0.9976525633,-0.0347909019,0.0421068627,-0.0413033682
1520527967412865414,-0.1314988640,-0.0977918561,0.7752540510,0.9974783565,-0.0385542807,0.0428947021,-0.0413586780
1520527967421198414,-0.1310725223,-0.0982541004,0.7797175242,0.9974735793,-0.0406255343,0.0412317656,-0.0411821084
1520527967429532414,-0.1314801768,-0.0985216138,0.7845435625,0.9973316209,-0.0426777482,0.0421993786,-0.0415627257
1520527967437865414,-0.1315624248,-0.0987617353,0.7889434377,0.9972542045,-0.0442422309,0.0414581123,-0.0425194245
1520527967446199414,-0.1318268222,-0.0993958298,0.7939047576,0.9970293391,-0.0487673229,0.0426523583,-0.0416535905
1520527967454532414,-0.1320373653,-0.0995664867,0.7985661198,0.9969199029,-0.0506913410,0.0430603643,-0.0415559879
1520527967462865414,-0.1320620769,-0.1001624468,0.8033682205,0.9967911471,-0.0536769969,0.0427879234,-0.0411750250
1520527967471198414,-0.1321404930,-0.1003263607,0.8079452777,0.9966832482,-0.0554630339,0.0430966908,-0.0410978083
1520527967479532414,-0.1322322895,-0.1005683467,0.8125977027,0.9965605913,-0.0573161298,0.0434340925,-0.0411743709
1520527967487865414,-0.1324578947,-0.1005376259,0.8169964437,0.9965023343,-0.0577976271,0.0437048466,-0.0416223299
1520527967496198414,-0.1324732954,-0.1007715009,0.8216127319,0.9963486683,-0.0600016880,0.0440516350,-0.0418160513
1520527967504532414,-0.1326087906,-0.1009199300,0.8260211556,0.9962669990,-0.0611275482,0.0441292659,-0.0420487519
1520527967512865414,-0.1324325265,-0.1014554130,0.8306547716,0.9961200102,-0.0639140398,0.0441181643,-0.0413945456
1520527967521199414,-0.1325366980,-0.1013906779,0.8350437614,0.9960125064,-0.0647690863,0.0450062056,-0.0416952527
1520527967529532414,-0.1326082414,-0.1015108897,0.8393957850,0.9958745413,-0.0662511221,0.0453274602,-0.0423096702
1520527967537865414,-0.1325711450,-0.1017254760,0.8438555822,0.9957647258,-0.0680821464,0.0452111614,-0.0421115560
1520527967546198414,-0.1325936523,-0.1019062341,0.8480757893,0.9956660872,-0.0690647403,0.0456897985,-0.0423266677
1520527967554532414,-0.1324889254,-0.1021206272,0.8524723795,0.9955403960,-0.0709113019,0.0457133491,-0.0422042291
1520527967562865414,-0.1325085480,-0.1021655158,0.8565118120,0.9954886278,-0.0714529309,0.0459664728,-0.0422368785
1520527967571199414,-0.1324641101,-0.1022872671,0.8606016515,0.9954219766,-0.0723594249,0.0458682194,-0.0423710826
1520527967579532414,-0.1323214177,-0.1023881873,0.8645983821,0.9953297837,-0.0734993113,0.0460023186,-0.0424294668
1520527967587865414,-0.1322857374,-0.1025188626,0.8684793333,0.9952550891,-0.0743640496,0.0456176913,-0.0430850547
1520527967596198414,-0.1320732511,-0.1027012776,0.8724033500,0.9951642493,-0.0756922556,0.0448179527,-0.0437052676
1520527967604532414,-0.1319265582,-0.1027447925,0.8760937705,0.9951783839,-0.0759563822,0.0449180643,-0.0428133125
1520527967612865414,-0.1318589498,-0.1027101493,0.8797517563,0.9951312055,-0.0765419065,0.0447913700,-0.0429994592
1520527967621198414,-0.1315574977,-0.1027109333,0.8833477036,0.9950729582,-0.0776504918,0.0443340428,-0.0428334173
1520527967629532414,-0.1314505929,-0.1028173271,0.8868817735,0.9950024015,-0.0787155191,0.0442278418,-0.0426378485
1520527967637865414,-0.1313284813,-0.1029533822,0.8902853011,0.9948949885,-0.0803132832,0.0439656540,-0.0424353592
1520527967646199414,-0.1311282381,-0.1029317661,0.8935035825,0.9948547220,-0.0811121360,0.0435870063,-0.0422501643
1520527967654532414,-0.1309577539,-0.1030837722,0.8965622969,0.9947837154,-0.0822863203,0.0433941089,-0.0418482059
1520527967662865414,-0.1308675244,-0.1030287097,0.8993994182,0.9946370747,-0.0837630833,0.0437968086,-0.0419842252
1520527967671198414,-0.1305689643,-0.1031148263,0.9022522688,0.9945845086,-0.0849188480,0.0431374470,-0.0415885215
1520527967679532414,-0.1302673146,-0.1032245218,0.9048225177,0.9944786446,-0.0865953427,0.0428176095,-0.0409893200
1520527967687865414,-0.1298996938,-0.1032952826,0.9071335895,0.9943673782,-0.0879745097,0.0422220028,-0.0413679249
1520527967696199414,-0.1297941490,-0.1032231525,0.9091850853,0.9943441553,-0.0885112024,0.0422353482,-0.0407632592
1520527967704532414,-0.1296112993,-0.1032380416,0.9110990364,0.9942753846,-0.0895625978,0.0425464594,-0.0398095395
1520527967712865414,-0.1294723331,-0.1032849236,0.9128753058,0.9941181707,-0.0914527469,0.0419767295,-0.0400426267
1520527967721198414,-0.1291087636,-0.1034874285,0.9144719333,0.9940407423,-0.0925334608,0.0423798904,-0.0390449245
1520527967729532414,-0.1289391871,-0.1034188376,0.9157525174,0.9940283520,-0.0930088348,0.0411866477,-0.0395050906
1520527967737865414,-0.1286754779,-0.1035005772,0.9167344429,0.9939614462,-0.0939423950,0.0412468688,-0.0389122822
1520527967746198414,-0.1284317733,-0.1036322296,0.9176489382,0.9938572263,-0.0952163244,0.0412363690,-0.0384867144
1520527967754532414,-0.1281999315,-0.1036626789,0.9181853376,0.9938059376,-0.0957292336,0.0415218065,-0.0382310310
1520527967762865414,-0.1280239099,-0.1038036034,0.9185498192,0.9937405033,-0.0964698888,0.0414544028,-0.0381432188
1520527967771199414,-0.1277435347,-0.1040805537,0.9187978982,0.9936143964,-0.0977592081,0.0409016543,-0.0387378783
1520527967779532414,-0.1277023160,-0.1040129541,0.9185895588,0.9936466224,-0.0975595396,0.0414412882,-0.0378304865
1520527967787865414,-0.1278347670,-0.1041946728,0.9182719337,0.9935664012,-0.0982505465,0.0415468820,-0.0380327911
1520527967796198414,-0.1276736247,-0.1044095249,0.9176933972,0.9935729057,-0.0983804234,0.0415329896,-0.0375391023
1520527967804532414,-0.1275044100,-0.1045520990,0.9166539797,0.9935666188,-0.0982728540,0.0413411342,-0.0381933352
1520527967812865414,-0.1273966401,-0.1046980334,0.9155553069,0.9935687890,-0.0984326944,0.0410917441,-0.0379938774
1520527967821199414,-0.1275845511,-0.1050411165,0.9142454386,0.9935458693,-0.0983931480,0.0415001154,-0.0382509397
1520527967829532414,-0.1275123359,-0.1053993419,0.9126706531,0.9936158167,-0.0977029305,0.0414037458,-0.0383076501
1520527967837865414,-0.1274560838,-0.1055636043,0.9106356619,0.9936977728,-0.0969500661,0.0407875537,-0.0387530189
1520527967846198414,-0.1274826035,-0.1057294985,0.9083948951,0.9937915440,-0.0959742030,0.0404666427,-0.0391122781
1520527967854532414,-0.1275141063,-0.1061131915,0.9060882485,0.9938122549,-0.0959245970,0.0403512548,-0.0388258918
1520527967862865414,-0.1275235710,-0.1064382704,0.9034216008,0.9939617745,-0.0943082767,0.0400807667,-0.0392361051
1520527967871198414,-0.1275999288,-0.1067554312,0.9004029405,0.9941123953,-0.0925986422,0.0403982547,-0.0391665412
1520527967879532414,-0.1275790689,-0.1071927091,0.8974165074,0.9942302025,-0.0915477394,0.0404669152,-0.0385712924
1520527967887865414,-0.1277864787,-0.1076258016,0.8938930179,0.9943233112,-0.0901653176,0.0407350604,-0.0391410676
1520527967896199414,-0.1278380640,-0.1081851979,0.8902441982,0.9944627010,-0.0887150184,0.0404875694,-0.0391706327
1520527967904532414,-0.1280006022,-0.1086289215,0.8863869152,0.9946204242,-0.0868848658,0.0405078756,-0.0392472153
1520527967912865414,-0.1281203401,-0.1091953883,0.8825477019,0.9947181439,-0.0856059738,0.0407978736,-0.0392805915
1520527967921198414,-0.1282365448,-0.1095706005,0.8782044710,0.9948953217,-0.0838302121,0.0399184609,-0.0395260785
1520527967929532414,-0.1284864188,-0.1101314432,0.8737320340,0.9950528836,-0.0817442158,0.0403234366,-0.0395178747
1520527967937865414,-0.1286170698,-0.1106735163,0.8692384149,0.9951786734,-0.0805034173,0.0406741189,-0.0385256261
1520527967946199414,-0.1288135027,-0.1112286199,0.8645731278,0.9953614586,-0.0781658174,0.0407687636,-0.0385172641
1520527967954532414,-0.1289750122,-0.1119933976,0.8599188043,0.9954588700,-0.0774442543,0.0399957232,-0.0382670585
1520527967962865414,-0.1292527992,-0.1125249648,0.8549966788,0.9956013847,-0.0757438380,0.0405046528,-0.0374182687
1520527967971198414,-0.1295199711,-0.1132041958,0.8499673694,0.9957324337,-0.0742042101,0.0403445418,-0.0371883531
1520527967979532414,-0.1300073357,-0.1138027599,0.8447198775,0.9958147486,-0.0727584920,0.0412925276,-0.0367983093
1520527967987865414,-0.1303271704,-0.1142320292,0.8391838363,0.9959817248,-0.0703682306,0.0407445668,-0.0375312694
1520527967996198414,-0.1303383741,-0.1151678571,0.8338718849,0.9960668219,-0.0700765507,0.0398301846,-0.0367929318
1520527968004532414,-0.1307389647,-0.1157609372,0.8283190003,0.9961385468,-0.0690452158,0.0396636143,-0.0369804193
1520527968012865414,-0.1310451181,-0.1160779400,0.8224632296,0.9963269612,-0.0663281801,0.0396659502,-0.0368750770
1520527968021199414,-0.1314530088,-0.1166676889,0.8167199532,0.9964605186,-0.0643019811,0.0394915380,-0.0370419822
1520527968029532414,-0.1316461896,-0.1175629655,0.8111219362,0.9964448475,-0.0645070427,0.0395432817,-0.0370518041
1520527968037865414,-0.1320182592,-0.1183078511,0.8050920696,0.9965782681,-0.0628079601,0.0383704453,-0.0376114957
1520527968046198414,-0.1327531809,-0.1188177300,0.7990970085,0.9966386647,-0.0613421914,0.0401196485,-0.0365912738
1520527968054532414,-0.1330147254,-0.1194065726,0.7931050908,0.9967587508,-0.0596497949,0.0401352248,-0.0360979004
1520527968062865414,-0.1332603197,-0.1200753982,0.7869854129,0.9968769547,-0.0575544801,0.0395467893,-0.0368764216
1520527968071199414,-0.1338099344,-0.1204993080,0.7803219040,0.9970437826,-0.0544827348,0.0390841795,-0.0375200504
1520527968079532414,-0.1342386612,-0.1211621081,0.7740897697,0.9971449977,-0.0525512581,0.0389065150,-0.0377690609
1520527968087865414,-0.1345708914,-0.1217075220,0.7675513553,0.9973284493,-0.0489910993,0.0387648142,-0.0378566457
1520527968096198414,-0.1351022877,-0.1222233264,0.7611592658,0.9974318120,-0.0469568798,0.0387144853,-0.0377626860
1520527968104532414,-0.1356888663,-0.1227328396,0.7547140477,0.9975459836,-0.0455944395,0.0394226717,-0.0356231766
1520527968112865414,-0.1360571842,-0.1235586518,0.7485281217,0.9975372827,-0.0452664662,0.0402856728,-0.0353182856
1520527968121198414,-0.1366416025,-0.1238260295,0.7419932648,0.9977074274,-0.0412515747,0.0401468298,-0.0355869206
1520527968129532414,-0.1368187908,-0.1243607934,0.7352348518,0.9978640230,-0.0385578518,0.0395692468,-0.0348562529
1520527968137865414,-0.1374001246,-0.1243971587,0.7284907735,0.9980212781,-0.0354164439,0.0390109810,-0.0343124940
1520527968146199414,-0.1379080545,-0.1250446792,0.7220241836,0.9980865944,-0.0333661924,0.0389307557,-0.0345578295
